instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,days_count,season_cluster,weathersit_cluster
10926,2012-04-05,2,1,4,9,0,4,1,1,16.400000000000002,20.455000000000002,37.0,16.997899999999998,61,290,351,24,Summer,Clear/Partly Cloudy
10927,2012-04-05,2,1,4,10,0,4,1,1,17.22,21.21,35.0,19.0012,88,158,246,24,Summer,Clear/Partly Cloudy
10928,2012-04-05,2,1,4,11,0,4,1,2,17.22,21.21,38.0,15.001299999999999,109,159,268,24,Summer,Mist/Cloudy
10929,2012-04-05,2,1,4,12,0,4,1,1,18.04,21.97,33.0,0.0,66,210,276,24,Summer,Clear/Partly Cloudy
10930,2012-04-05,2,1,4,13,0,4,1,1,18.86,22.725,31.0,0.0,89,202,291,24,Summer,Clear/Partly Cloudy
10931,2012-04-05,2,1,4,14,0,4,1,1,18.86,22.725,33.0,11.0014,143,144,287,24,Summer,Clear/Partly Cloudy
10932,2012-04-05,2,1,4,15,0,4,1,1,20.5,24.240000000000002,31.0,7.0015,98,171,269,24,Summer,Clear/Partly Cloudy
10933,2012-04-05,2,1,4,16,0,4,1,1,20.5,24.240000000000002,31.0,12.998000000000001,84,318,402,24,Summer,Clear/Partly Cloudy
10934,2012-04-05,2,1,4,17,0,4,1,1,20.5,24.240000000000002,31.0,11.0014,145,677,822,24,Summer,Clear/Partly Cloudy
10935,2012-04-05,2,1,4,18,0,4,1,1,20.5,24.240000000000002,31.0,7.0015,80,618,698,24,Summer,Clear/Partly Cloudy
10936,2012-04-05,2,1,4,19,0,4,1,1,19.68,23.485,31.0,16.997899999999998,64,423,487,24,Summer,Clear/Partly Cloudy
10937,2012-04-05,2,1,4,20,0,4,1,1,18.04,21.97,41.0,12.998000000000001,33,279,312,24,Summer,Clear/Partly Cloudy
10938,2012-04-05,2,1,4,21,0,4,1,1,17.22,21.21,47.0,12.998000000000001,25,209,234,24,Summer,Clear/Partly Cloudy
10939,2012-04-05,2,1,4,22,0,4,1,1,16.400000000000002,20.455000000000002,47.0,12.998000000000001,20,129,149,24,Summer,Clear/Partly Cloudy
10940,2012-04-05,2,1,4,23,0,4,1,1,16.400000000000002,20.455000000000002,50.0,8.9981,12,124,136,24,Summer,Clear/Partly Cloudy
10941,2012-04-06,2,1,4,0,0,5,1,1,16.400000000000002,20.455000000000002,43.0,0.0,12,49,61,24,Summer,Clear/Partly Cloudy
10942,2012-04-06,2,1,4,1,0,5,1,1,14.76,17.424999999999997,62.0,8.9981,10,28,38,24,Summer,Clear/Partly Cloudy
10943,2012-04-06,2,1,4,2,0,5,1,1,14.76,16.665,50.0,26.0027,6,5,11,24,Summer,Clear/Partly Cloudy
10944,2012-04-06,2,1,4,3,0,5,1,1,13.940000000000001,15.15,53.0,22.0028,3,5,8,24,Summer,Clear/Partly Cloudy
10945,2012-04-06,2,1,4,4,0,5,1,1,13.940000000000001,15.909999999999998,49.0,16.997899999999998,2,3,5,24,Summer,Clear/Partly Cloudy
10946,2012-04-06,2,1,4,5,0,5,1,1,13.120000000000001,15.15,53.0,22.0028,0,23,23,24,Summer,Clear/Partly Cloudy
10947,2012-04-06,2,1,4,6,0,5,1,1,12.299999999999999,13.635,49.0,26.0027,0,80,80,24,Summer,Clear/Partly Cloudy
10948,2012-04-06,2,1,4,7,0,5,1,1,12.299999999999999,14.395,49.0,19.0012,15,231,246,24,Summer,Clear/Partly Cloudy
10949,2012-04-06,2,1,4,8,0,5,1,1,12.299999999999999,13.635,49.0,22.0028,19,489,508,24,Summer,Clear/Partly Cloudy
10950,2012-04-06,2,1,4,9,0,5,1,1,13.940000000000001,15.15,42.0,22.0028,58,318,376,24,Summer,Clear/Partly Cloudy
10951,2012-04-06,2,1,4,10,0,5,1,1,14.76,16.665,40.0,22.0028,81,157,238,24,Summer,Clear/Partly Cloudy
10952,2012-04-06,2,1,4,11,0,5,1,1,16.400000000000002,20.455000000000002,37.0,19.999499999999998,112,179,291,24,Summer,Clear/Partly Cloudy
10953,2012-04-06,2,1,4,12,0,5,1,1,17.22,21.21,35.0,19.999499999999998,113,224,337,24,Summer,Clear/Partly Cloudy
10954,2012-04-06,2,1,4,13,0,5,1,1,18.04,21.97,33.0,22.0028,173,238,411,24,Summer,Clear/Partly Cloudy
10955,2012-04-06,2,1,4,14,0,5,1,1,19.68,23.485,28.999999999999996,26.0027,240,250,490,24,Summer,Clear/Partly Cloudy
10956,2012-04-06,2,1,4,15,0,5,1,1,20.5,24.240000000000002,27.0,19.0012,218,319,537,24,Summer,Clear/Partly Cloudy
10957,2012-04-06,2,1,4,16,0,5,1,1,20.5,24.240000000000002,22.0,27.999299999999998,184,352,536,24,Summer,Clear/Partly Cloudy
10958,2012-04-06,2,1,4,17,0,5,1,1,21.32,25.0,23.0,27.999299999999998,172,483,655,24,Summer,Clear/Partly Cloudy
10959,2012-04-06,2,1,4,18,0,5,1,1,20.5,24.240000000000002,22.0,31.0009,104,380,484,24,Summer,Clear/Partly Cloudy
10960,2012-04-06,2,1,4,19,0,5,1,1,19.68,23.485,23.0,19.999499999999998,115,297,412,24,Summer,Clear/Partly Cloudy
10961,2012-04-06,2,1,4,20,0,5,1,1,18.86,22.725,24.0,19.0012,61,191,252,24,Summer,Clear/Partly Cloudy
10962,2012-04-06,2,1,4,21,0,5,1,1,18.04,21.97,26.0,8.9981,54,136,190,24,Summer,Clear/Partly Cloudy
10963,2012-04-06,2,1,4,22,0,5,1,1,16.400000000000002,20.455000000000002,35.0,15.001299999999999,34,124,158,24,Summer,Clear/Partly Cloudy
10964,2012-04-06,2,1,4,23,0,5,1,1,17.22,21.21,30.0,19.0012,21,92,113,24,Summer,Clear/Partly Cloudy
10965,2012-04-07,2,1,4,0,0,6,0,1,17.22,21.21,26.0,19.999499999999998,9,85,94,24,Summer,Clear/Partly Cloudy
10966,2012-04-07,2,1,4,1,0,6,0,1,16.400000000000002,20.455000000000002,28.000000000000004,16.997899999999998,9,60,69,24,Summer,Clear/Partly Cloudy
10967,2012-04-07,2,1,4,2,0,6,0,1,14.76,16.665,28.999999999999996,23.9994,11,25,36,24,Summer,Clear/Partly Cloudy
10968,2012-04-07,2,1,4,3,0,6,0,1,14.76,16.665,32.0,16.997899999999998,7,21,28,24,Summer,Clear/Partly Cloudy
10969,2012-04-07,2,1,4,4,0,6,0,1,13.120000000000001,15.909999999999998,36.0,11.0014,3,4,7,24,Summer,Clear/Partly Cloudy
10970,2012-04-07,2,1,4,5,0,6,0,1,13.120000000000001,15.909999999999998,33.0,11.0014,0,2,2,24,Summer,Clear/Partly Cloudy
10971,2012-04-07,2,1,4,6,0,6,0,1,13.120000000000001,15.909999999999998,36.0,12.998000000000001,1,18,19,24,Summer,Clear/Partly Cloudy
10972,2012-04-07,2,1,4,7,0,6,0,1,13.120000000000001,15.15,33.0,19.0012,14,40,54,24,Summer,Clear/Partly Cloudy
10973,2012-04-07,2,1,4,8,0,6,0,1,13.940000000000001,15.909999999999998,34.0,16.997899999999998,29,94,123,24,Summer,Clear/Partly Cloudy
10974,2012-04-07,2,1,4,9,0,6,0,1,16.400000000000002,20.455000000000002,30.0,16.997899999999998,103,173,276,24,Summer,Clear/Partly Cloudy
10975,2012-04-07,2,1,4,10,0,6,0,1,17.22,21.21,28.000000000000004,16.997899999999998,187,176,363,24,Summer,Clear/Partly Cloudy
10976,2012-04-07,2,1,4,11,0,6,0,1,18.04,21.97,24.0,19.999499999999998,251,244,495,24,Summer,Clear/Partly Cloudy
10977,2012-04-07,2,1,4,12,0,6,0,1,18.86,22.725,23.0,26.0027,320,270,590,24,Summer,Clear/Partly Cloudy
10978,2012-04-07,2,1,4,13,0,6,0,1,20.5,24.240000000000002,22.0,12.998000000000001,355,288,643,24,Summer,Clear/Partly Cloudy
10979,2012-04-07,2,1,4,14,0,6,0,1,20.5,24.240000000000002,22.0,19.999499999999998,326,252,578,24,Summer,Clear/Partly Cloudy
10980,2012-04-07,2,1,4,15,0,6,0,1,21.32,25.0,19.0,27.999299999999998,321,305,626,24,Summer,Clear/Partly Cloudy
10981,2012-04-07,2,1,4,16,0,6,0,1,22.14,25.759999999999998,19.0,26.0027,354,261,615,24,Summer,Clear/Partly Cloudy
10982,2012-04-07,2,1,4,17,0,6,0,1,22.14,25.759999999999998,19.0,27.999299999999998,299,268,567,24,Summer,Clear/Partly Cloudy
10983,2012-04-07,2,1,4,18,0,6,0,1,22.14,25.759999999999998,18.0,19.999499999999998,227,290,517,24,Summer,Clear/Partly Cloudy
10984,2012-04-07,2,1,4,19,0,6,0,1,22.14,25.759999999999998,16.0,22.0028,170,243,413,24,Summer,Clear/Partly Cloudy
10985,2012-04-07,2,1,4,20,0,6,0,1,20.5,24.240000000000002,20.0,15.001299999999999,73,135,208,24,Summer,Clear/Partly Cloudy
10986,2012-04-07,2,1,4,21,0,6,0,1,20.5,24.240000000000002,20.0,12.998000000000001,75,159,234,24,Summer,Clear/Partly Cloudy
10987,2012-04-07,2,1,4,22,0,6,0,1,19.68,23.485,20.0,12.998000000000001,76,106,182,24,Summer,Clear/Partly Cloudy
10988,2012-04-07,2,1,4,23,0,6,0,1,18.86,22.725,23.0,15.001299999999999,32,86,118,24,Summer,Clear/Partly Cloudy
10989,2012-04-08,2,1,4,0,0,0,0,1,18.04,21.97,24.0,15.001299999999999,21,64,85,24,Summer,Clear/Partly Cloudy
10990,2012-04-08,2,1,4,1,0,0,0,1,18.04,21.97,24.0,15.001299999999999,14,50,64,24,Summer,Clear/Partly Cloudy
10991,2012-04-08,2,1,4,2,0,0,0,1,18.04,21.97,24.0,15.001299999999999,7,25,32,24,Summer,Clear/Partly Cloudy
10992,2012-04-08,2,1,4,3,0,0,0,1,17.22,21.21,26.0,8.9981,8,18,26,24,Summer,Clear/Partly Cloudy
10993,2012-04-08,2,1,4,4,0,0,0,1,16.400000000000002,20.455000000000002,40.0,0.0,0,7,7,24,Summer,Clear/Partly Cloudy
10994,2012-04-08,2,1,4,5,0,0,0,1,15.58,19.695,46.0,0.0,4,8,12,24,Summer,Clear/Partly Cloudy
10995,2012-04-08,2,1,4,6,0,0,0,1,14.76,18.94,37.0,0.0,7,21,28,24,Summer,Clear/Partly Cloudy
10996,2012-04-08,2,1,4,7,0,0,0,1,15.58,19.695,27.0,11.0014,12,25,37,24,Summer,Clear/Partly Cloudy
10997,2012-04-08,2,1,4,8,0,0,0,1,16.400000000000002,20.455000000000002,30.0,12.998000000000001,19,65,84,24,Summer,Clear/Partly Cloudy
10998,2012-04-08,2,1,4,9,0,0,0,1,18.04,21.97,26.0,15.001299999999999,71,108,179,24,Summer,Clear/Partly Cloudy
10999,2012-04-08,2,1,4,10,0,0,0,1,20.5,24.240000000000002,25.0,15.001299999999999,113,186,299,24,Summer,Clear/Partly Cloudy
11000,2012-04-08,2,1,4,11,0,0,0,1,20.5,24.240000000000002,25.0,19.0012,195,209,404,24,Summer,Clear/Partly Cloudy
11001,2012-04-08,2,1,4,12,0,0,0,1,22.14,25.759999999999998,24.0,16.997899999999998,198,259,457,24,Summer,Clear/Partly Cloudy
11002,2012-04-08,2,1,4,13,0,0,0,1,23.779999999999998,27.275,23.0,11.0014,229,254,483,24,Summer,Clear/Partly Cloudy
11003,2012-04-08,2,1,4,14,0,0,0,1,24.599999999999998,29.544999999999998,18.0,30.002599999999997,254,249,503,24,Summer,Clear/Partly Cloudy
11004,2012-04-08,2,1,4,15,0,0,0,1,25.419999999999998,30.305,17.0,23.9994,260,226,486,24,Summer,Clear/Partly Cloudy
11005,2012-04-08,2,1,4,16,0,0,0,1,26.240000000000002,30.305,19.0,22.0028,232,244,476,24,Summer,Clear/Partly Cloudy
11006,2012-04-08,2,1,4,17,0,0,0,1,25.419999999999998,30.305,22.0,19.999499999999998,185,226,411,24,Summer,Clear/Partly Cloudy
11007,2012-04-08,2,1,4,18,0,0,0,1,25.419999999999998,30.305,25.0,22.0028,151,159,310,24,Summer,Clear/Partly Cloudy
11008,2012-04-08,2,1,4,19,0,0,0,1,24.599999999999998,30.305,23.0,26.0027,89,187,276,24,Summer,Clear/Partly Cloudy
11009,2012-04-08,2,1,4,20,0,0,0,1,22.96,26.515,28.000000000000004,27.999299999999998,65,146,211,24,Summer,Clear/Partly Cloudy
11010,2012-04-08,2,1,4,21,0,0,0,1,21.32,25.0,34.0,15.001299999999999,53,77,130,24,Summer,Clear/Partly Cloudy
11011,2012-04-08,2,1,4,22,0,0,0,1,20.5,24.240000000000002,36.0,15.001299999999999,33,85,118,24,Summer,Clear/Partly Cloudy
11012,2012-04-08,2,1,4,23,0,0,0,1,20.5,24.240000000000002,39.0,16.997899999999998,10,41,51,24,Summer,Clear/Partly Cloudy
11013,2012-04-09,2,1,4,0,0,1,1,1,19.68,23.485,39.0,19.0012,8,29,37,24,Summer,Clear/Partly Cloudy
11014,2012-04-09,2,1,4,1,0,1,1,1,18.86,22.725,41.0,8.9981,4,12,16,24,Summer,Clear/Partly Cloudy
11015,2012-04-09,2,1,4,2,0,1,1,1,18.86,22.725,31.0,12.998000000000001,2,4,6,24,Summer,Clear/Partly Cloudy
11016,2012-04-09,2,1,4,3,0,1,1,1,18.04,21.97,30.0,11.0014,0,3,3,24,Summer,Clear/Partly Cloudy
11017,2012-04-09,2,1,4,4,0,1,1,1,18.04,21.97,24.0,12.998000000000001,2,3,5,24,Summer,Clear/Partly Cloudy
11018,2012-04-09,2,1,4,5,0,1,1,1,18.04,21.97,24.0,12.998000000000001,2,30,32,24,Summer,Clear/Partly Cloudy
11019,2012-04-09,2,1,4,6,0,1,1,1,17.22,21.21,26.0,15.001299999999999,3,108,111,24,Summer,Clear/Partly Cloudy
11020,2012-04-09,2,1,4,7,0,1,1,1,17.22,21.21,28.000000000000004,12.998000000000001,11,320,331,24,Summer,Clear/Partly Cloudy
11021,2012-04-09,2,1,4,8,0,1,1,1,18.04,21.97,30.0,12.998000000000001,22,595,617,24,Summer,Clear/Partly Cloudy
11022,2012-04-09,2,1,4,9,0,1,1,1,18.86,22.725,31.0,23.9994,50,236,286,24,Summer,Clear/Partly Cloudy
11023,2012-04-09,2,1,4,10,0,1,1,1,20.5,24.240000000000002,27.0,32.9975,65,113,178,24,Summer,Clear/Partly Cloudy
11024,2012-04-09,2,1,4,11,0,1,1,1,21.32,25.0,27.0,27.999299999999998,96,127,223,24,Summer,Clear/Partly Cloudy
11025,2012-04-09,2,1,4,12,0,1,1,1,22.14,25.759999999999998,28.000000000000004,47.9988,94,186,280,24,Summer,Clear/Partly Cloudy
11026,2012-04-09,2,1,4,13,0,1,1,1,22.14,25.759999999999998,28.000000000000004,39.000699999999995,108,173,281,24,Summer,Clear/Partly Cloudy
11027,2012-04-09,2,1,4,14,0,1,1,1,22.96,26.515,28.000000000000004,36.9974,66,152,218,24,Summer,Clear/Partly Cloudy
11028,2012-04-09,2,1,4,15,0,1,1,1,23.779999999999998,27.275,28.000000000000004,36.9974,82,173,255,24,Summer,Clear/Partly Cloudy
11029,2012-04-09,2,1,4,16,0,1,1,1,22.96,26.515,30.0,27.999299999999998,81,310,391,24,Summer,Clear/Partly Cloudy
11030,2012-04-09,2,1,4,17,0,1,1,1,22.14,25.759999999999998,32.0,27.999299999999998,67,565,632,24,Summer,Clear/Partly Cloudy
11031,2012-04-09,2,1,4,18,0,1,1,1,22.14,25.759999999999998,34.0,19.999499999999998,60,586,646,24,Summer,Clear/Partly Cloudy
11032,2012-04-09,2,1,4,19,0,1,1,1,21.32,25.0,34.0,23.9994,35,386,421,24,Summer,Clear/Partly Cloudy
11033,2012-04-09,2,1,4,20,0,1,1,1,20.5,24.240000000000002,36.0,30.002599999999997,21,255,276,24,Summer,Clear/Partly Cloudy
11034,2012-04-09,2,1,4,21,0,1,1,3,19.68,23.485,41.0,27.999299999999998,14,151,165,24,Summer,Light Snow/Rain
11035,2012-04-09,2,1,4,22,0,1,1,2,18.86,22.725,41.0,32.9975,6,102,108,24,Summer,Mist/Cloudy
11036,2012-04-09,2,1,4,23,0,1,1,1,18.04,21.97,44.0,19.999499999999998,6,61,67,24,Summer,Clear/Partly Cloudy
11037,2012-04-10,2,1,4,0,0,2,1,2,18.04,21.97,47.0,19.0012,3,23,26,24,Summer,Mist/Cloudy
11038,2012-04-10,2,1,4,1,0,2,1,1,17.22,21.21,50.0,15.001299999999999,0,9,9,24,Summer,Clear/Partly Cloudy
11039,2012-04-10,2,1,4,2,0,2,1,1,14.76,17.424999999999997,71.0,8.9981,0,2,2,24,Summer,Clear/Partly Cloudy
11040,2012-04-10,2,1,4,3,0,2,1,1,14.76,17.424999999999997,71.0,8.9981,0,2,2,24,Summer,Clear/Partly Cloudy
11041,2012-04-10,2,1,4,4,0,2,1,1,13.940000000000001,16.665,71.0,8.9981,0,2,2,24,Summer,Clear/Partly Cloudy
11042,2012-04-10,2,1,4,5,0,2,1,1,13.940000000000001,16.665,71.0,8.9981,0,24,24,24,Summer,Clear/Partly Cloudy
11043,2012-04-10,2,1,4,6,0,2,1,1,13.940000000000001,17.424999999999997,71.0,7.0015,3,100,103,24,Summer,Clear/Partly Cloudy
11044,2012-04-10,2,1,4,7,0,2,1,1,13.940000000000001,17.424999999999997,71.0,7.0015,16,368,384,24,Summer,Clear/Partly Cloudy
11045,2012-04-10,2,1,4,8,0,2,1,1,15.58,19.695,62.0,8.9981,22,670,692,24,Summer,Clear/Partly Cloudy
11046,2012-04-10,2,1,4,9,0,2,1,1,17.22,21.21,67.0,12.998000000000001,16,303,319,24,Summer,Clear/Partly Cloudy
11047,2012-04-10,2,1,4,10,0,2,1,1,18.86,22.725,47.0,11.0014,49,132,181,24,Summer,Clear/Partly Cloudy
11048,2012-04-10,2,1,4,11,0,2,1,1,20.5,24.240000000000002,36.0,0.0,78,161,239,24,Summer,Clear/Partly Cloudy
11049,2012-04-10,2,1,4,12,0,2,1,1,22.14,25.759999999999998,22.0,19.0012,75,184,259,24,Summer,Clear/Partly Cloudy
11050,2012-04-10,2,1,4,13,0,2,1,1,21.32,25.0,23.0,11.0014,81,202,283,24,Summer,Clear/Partly Cloudy
11051,2012-04-10,2,1,4,14,0,2,1,1,22.14,25.759999999999998,24.0,12.998000000000001,75,149,224,24,Summer,Clear/Partly Cloudy
11052,2012-04-10,2,1,4,15,0,2,1,1,22.96,26.515,21.0,19.999499999999998,46,157,203,24,Summer,Clear/Partly Cloudy
11053,2012-04-10,2,1,4,16,0,2,1,1,23.779999999999998,27.275,21.0,16.997899999999998,66,296,362,24,Summer,Clear/Partly Cloudy
11054,2012-04-10,2,1,4,17,0,2,1,1,22.96,26.515,21.0,35.0008,88,656,744,24,Summer,Clear/Partly Cloudy
11055,2012-04-10,2,1,4,18,0,2,1,1,22.14,25.759999999999998,22.0,27.999299999999998,78,626,704,24,Summer,Clear/Partly Cloudy
11056,2012-04-10,2,1,4,19,0,2,1,1,21.32,25.0,20.0,23.9994,51,428,479,24,Summer,Clear/Partly Cloudy
11057,2012-04-10,2,1,4,20,0,2,1,1,18.86,22.725,28.000000000000004,26.0027,34,248,282,24,Summer,Clear/Partly Cloudy
11058,2012-04-10,2,1,4,21,0,2,1,1,18.04,21.97,30.0,30.002599999999997,15,191,206,24,Summer,Clear/Partly Cloudy
11059,2012-04-10,2,1,4,22,0,2,1,1,16.400000000000002,20.455000000000002,37.0,32.9975,9,118,127,24,Summer,Clear/Partly Cloudy
11060,2012-04-10,2,1,4,23,0,2,1,1,14.76,16.665,40.0,27.999299999999998,14,48,62,24,Summer,Clear/Partly Cloudy
11061,2012-04-11,2,1,4,0,0,3,1,1,13.940000000000001,15.15,36.0,27.999299999999998,8,22,30,23,Summer,Clear/Partly Cloudy
11062,2012-04-11,2,1,4,1,0,3,1,1,13.940000000000001,15.909999999999998,39.0,19.0012,3,9,12,23,Summer,Clear/Partly Cloudy
11063,2012-04-11,2,1,4,2,0,3,1,1,13.120000000000001,15.15,45.0,19.0012,0,2,2,23,Summer,Clear/Partly Cloudy
11064,2012-04-11,2,1,4,3,0,3,1,1,12.299999999999999,14.395,49.0,15.001299999999999,0,2,2,23,Summer,Clear/Partly Cloudy
11065,2012-04-11,2,1,4,5,0,3,1,1,11.48,13.635,56.00000000000001,12.998000000000001,1,26,27,23,Summer,Clear/Partly Cloudy
11066,2012-04-11,2,1,4,6,0,3,1,1,11.48,14.395,56.00000000000001,7.0015,3,103,106,23,Summer,Clear/Partly Cloudy
11067,2012-04-11,2,1,4,7,0,3,1,1,11.48,14.395,52.0,8.9981,18,303,321,23,Summer,Clear/Partly Cloudy
11068,2012-04-11,2,1,4,8,0,3,1,1,12.299999999999999,14.395,49.0,15.001299999999999,14,581,595,23,Summer,Clear/Partly Cloudy
11069,2012-04-11,2,1,4,9,0,3,1,2,13.120000000000001,15.15,49.0,19.999499999999998,20,282,302,23,Summer,Mist/Cloudy
11070,2012-04-11,2,1,4,10,0,3,1,2,13.940000000000001,15.15,49.0,22.0028,26,127,153,23,Summer,Mist/Cloudy
11071,2012-04-11,2,1,4,11,0,3,1,2,15.58,19.695,43.0,22.0028,38,142,180,23,Summer,Mist/Cloudy
11072,2012-04-11,2,1,4,12,0,3,1,2,14.76,16.665,46.0,26.0027,35,147,182,23,Summer,Mist/Cloudy
11073,2012-04-11,2,1,4,13,0,3,1,2,16.400000000000002,20.455000000000002,40.0,23.9994,16,147,163,23,Summer,Mist/Cloudy
11074,2012-04-11,2,1,4,14,0,3,1,1,14.76,17.424999999999997,56.99999999999999,12.998000000000001,34,101,135,23,Summer,Clear/Partly Cloudy
11075,2012-04-11,2,1,4,15,0,3,1,3,15.58,19.695,46.0,15.001299999999999,50,152,202,23,Summer,Light Snow/Rain
11076,2012-04-11,2,1,4,16,0,3,1,1,18.04,21.97,33.0,19.999499999999998,51,256,307,23,Summer,Clear/Partly Cloudy
11077,2012-04-11,2,1,4,17,0,3,1,1,17.22,21.21,35.0,26.0027,52,527,579,23,Summer,Clear/Partly Cloudy
11078,2012-04-11,2,1,4,18,0,3,1,3,16.400000000000002,20.455000000000002,43.0,27.999299999999998,39,546,585,23,Summer,Light Snow/Rain
11079,2012-04-11,2,1,4,19,0,3,1,1,16.400000000000002,20.455000000000002,40.0,23.9994,28,356,384,23,Summer,Clear/Partly Cloudy
11080,2012-04-11,2,1,4,20,0,3,1,1,14.76,16.665,46.0,22.0028,22,213,235,23,Summer,Clear/Partly Cloudy
11081,2012-04-11,2,1,4,21,0,3,1,1,13.940000000000001,15.15,56.99999999999999,26.0027,11,154,165,23,Summer,Clear/Partly Cloudy
11082,2012-04-11,2,1,4,22,0,3,1,1,13.940000000000001,15.15,56.99999999999999,22.0028,4,130,134,23,Summer,Clear/Partly Cloudy
11083,2012-04-11,2,1,4,23,0,3,1,1,13.940000000000001,15.15,56.99999999999999,19.999499999999998,9,52,61,23,Summer,Clear/Partly Cloudy
11084,2012-04-12,2,1,4,0,0,4,1,1,13.120000000000001,15.15,66.0,19.0012,1,22,23,24,Summer,Clear/Partly Cloudy
11085,2012-04-12,2,1,4,1,0,4,1,1,13.120000000000001,15.15,66.0,15.001299999999999,2,7,9,24,Summer,Clear/Partly Cloudy
11086,2012-04-12,2,1,4,2,0,4,1,1,13.120000000000001,15.15,61.0,19.0012,0,4,4,24,Summer,Clear/Partly Cloudy
11087,2012-04-12,2,1,4,3,0,4,1,1,13.120000000000001,15.15,61.0,16.997899999999998,2,3,5,24,Summer,Clear/Partly Cloudy
11088,2012-04-12,2,1,4,4,0,4,1,1,12.299999999999999,14.395,61.0,15.001299999999999,0,1,1,24,Summer,Clear/Partly Cloudy
11089,2012-04-12,2,1,4,5,0,4,1,1,12.299999999999999,14.395,61.0,15.001299999999999,0,21,21,24,Summer,Clear/Partly Cloudy
11090,2012-04-12,2,1,4,6,0,4,1,1,12.299999999999999,14.395,65.0,16.997899999999998,2,94,96,24,Summer,Clear/Partly Cloudy
11091,2012-04-12,2,1,4,7,0,4,1,1,12.299999999999999,13.635,65.0,22.0028,12,294,306,24,Summer,Clear/Partly Cloudy
11092,2012-04-12,2,1,4,8,0,4,1,1,13.120000000000001,15.15,66.0,22.0028,20,604,624,24,Summer,Clear/Partly Cloudy
11093,2012-04-12,2,1,4,9,0,4,1,1,14.76,16.665,56.99999999999999,23.9994,16,271,287,24,Summer,Clear/Partly Cloudy
11094,2012-04-12,2,1,4,10,0,4,1,1,16.400000000000002,20.455000000000002,50.0,19.999499999999998,38,103,141,24,Summer,Clear/Partly Cloudy
11095,2012-04-12,2,1,4,11,0,4,1,1,17.22,21.21,47.0,19.999499999999998,50,174,224,24,Summer,Clear/Partly Cloudy
11096,2012-04-12,2,1,4,12,0,4,1,1,18.86,22.725,41.0,30.002599999999997,60,199,259,24,Summer,Clear/Partly Cloudy
11097,2012-04-12,2,1,4,13,0,4,1,1,19.68,23.485,36.0,30.002599999999997,55,148,203,24,Summer,Clear/Partly Cloudy
11098,2012-04-12,2,1,4,14,0,4,1,1,20.5,24.240000000000002,31.0,22.0028,74,150,224,24,Summer,Clear/Partly Cloudy
11099,2012-04-12,2,1,4,15,0,4,1,1,19.68,23.485,31.0,16.997899999999998,42,169,211,24,Summer,Clear/Partly Cloudy
11100,2012-04-12,2,1,4,16,0,4,1,1,19.68,23.485,31.0,19.0012,54,299,353,24,Summer,Clear/Partly Cloudy
11101,2012-04-12,2,1,4,17,0,4,1,1,20.5,24.240000000000002,27.0,26.0027,60,596,656,24,Summer,Clear/Partly Cloudy
11102,2012-04-12,2,1,4,18,0,4,1,1,20.5,24.240000000000002,27.0,26.0027,63,547,610,24,Summer,Clear/Partly Cloudy
11103,2012-04-12,2,1,4,19,0,4,1,1,18.86,22.725,31.0,19.999499999999998,50,383,433,24,Summer,Clear/Partly Cloudy
11104,2012-04-12,2,1,4,20,0,4,1,1,18.04,21.97,33.0,16.997899999999998,26,254,280,24,Summer,Clear/Partly Cloudy
11105,2012-04-12,2,1,4,21,0,4,1,1,17.22,21.21,35.0,8.9981,13,174,187,24,Summer,Clear/Partly Cloudy
11106,2012-04-12,2,1,4,22,0,4,1,1,17.22,21.21,35.0,12.998000000000001,15,143,158,24,Summer,Clear/Partly Cloudy
11107,2012-04-12,2,1,4,23,0,4,1,1,17.22,21.21,35.0,12.998000000000001,8,86,94,24,Summer,Clear/Partly Cloudy
11108,2012-04-13,2,1,4,0,0,5,1,1,16.400000000000002,20.455000000000002,37.0,16.997899999999998,14,41,55,24,Summer,Clear/Partly Cloudy
11109,2012-04-13,2,1,4,1,0,5,1,1,14.76,17.424999999999997,46.0,12.998000000000001,2,28,30,24,Summer,Clear/Partly Cloudy
11110,2012-04-13,2,1,4,2,0,5,1,1,13.940000000000001,16.665,49.0,12.998000000000001,6,5,11,24,Summer,Clear/Partly Cloudy
11111,2012-04-13,2,1,4,3,0,5,1,1,13.940000000000001,16.665,61.0,11.0014,3,8,11,24,Summer,Clear/Partly Cloudy
11112,2012-04-13,2,1,4,4,0,5,1,2,13.940000000000001,16.665,53.0,8.9981,1,4,5,24,Summer,Mist/Cloudy
11113,2012-04-13,2,1,4,5,0,5,1,2,13.940000000000001,16.665,53.0,11.0014,2,19,21,24,Summer,Mist/Cloudy
11114,2012-04-13,2,1,4,6,0,5,1,1,13.120000000000001,15.909999999999998,56.99999999999999,11.0014,0,84,84,24,Summer,Clear/Partly Cloudy
11115,2012-04-13,2,1,4,7,0,5,1,1,13.940000000000001,15.909999999999998,61.0,15.001299999999999,13,283,296,24,Summer,Clear/Partly Cloudy
11116,2012-04-13,2,1,4,8,0,5,1,1,15.58,19.695,46.0,11.0014,24,539,563,24,Summer,Clear/Partly Cloudy
11117,2012-04-13,2,1,4,9,0,5,1,1,17.22,21.21,41.0,11.0014,36,294,330,24,Summer,Clear/Partly Cloudy
